maker,model,mileage,manufacture_year,engine_displacement,engine_power,transmission,door_count,seat_count,fuel_type,date_created,date_last_seen,views,ratings,price_eur
audi,a1,37885,2014,1598,66,man,2,4,diesel,2015-12-30 20:07:18.293256+00,2016-01-05 04:45:59.75054+00,93,5,16384.46
suzuki,swift,37800,2009,1328,68,man,4,5,gasoline,2015-12-30 20:08:34.260097+00,2016-01-18 09:38:06.190799+00,240,9,6852.29
opel,vectra,189565,2004,1910,110,man,4,5,diesel,2015-12-30 20:24:10.487109+00,2016-02-28 20:30:06.804232+00,174,5,5001.67
seat,altea,96164,2009,1390,63,man,4,5,gasoline,2015-12-30 20:25:07.273367+00,2016-02-28 20:30:07.451972+00,225,8,5481.83
nissan,qashqai,71000,2009,1997,104,man,4,5,gasoline,2015-12-30 20:34:49.178285+00,2016-01-18 10:21:48.652416+00,195,0,12904.29
ford,s-max,64600,2012,1997,103,man,4,7,diesel,2015-12-30 20:49:36.457594+00,2015-12-31 22:23:10.552842+00,225,9,17905.96
audi,a4,87000,2008,1968,105,man,4,5,diesel,2015-12-30 22:20:28.908288+00,2016-01-04 05:31:04.155561+00,266,6,14604.85
opel,insignia,88000,2009,1998,162,man,4,5,gasoline,2015-12-30 22:42:01.349211+00,2016-01-18 14:23:50.988695+00,204,10,12004
volvo,c30,213000,2010,1997,100,man,2,4,diesel,2015-12-30 22:55:13.799249+00,2016-02-10 22:44:10.954844+00,72,7,8202.74
audi,v8,215000,1990,3562,184,auto,4,5,gasoline,2015-12-31 00:11:46.115182+00,2016-01-18 16:39:01.197928+00,128,0,6001
mini,cooper-s,84256,2012,1995,105,man,2,4,diesel,2015-12-31 01:17:16.437115+00,2016-01-18 18:46:24.605293+00,73,6,16395.45
bmw,x3,136417,2011,1995,135,auto,4,5,diesel,2015-12-31 01:28:52.868947+00,2016-02-29 01:30:06.779601+00,187,7,19998.67
ford,focus,51000,2013,1596,92,auto,4,5,gasoline,2015-12-31 02:53:29.799265+00,2016-02-29 03:00:50.69672+00,195,9,10835.6
audi,a3,12045,2014,1598,81,auto,4,5,diesel,2015-12-31 03:16:33.813914+00,2016-02-29 03:30:03.389199+00,93,8,19653.55
audi,a3,5593,2014,1798,132,man,4,5,gasoline,2015-12-31 03:16:34.257351+00,2016-02-29 03:30:05.071177+00,253,6,20519.84
audi,a1,19049,2015,1422,66,man,2,5,diesel,2015-12-31 03:22:21.748645+00,2016-02-29 03:30:20.335799+00,106,6,16316.43
audi,a3,17562,2015,1598,81,man,4,5,diesel,2015-12-31 03:23:08.351233+00,2016-02-29 03:30:21.033014+00,246,4,19208.4
skoda,octavia,22870,2014,1968,135,man,5,5,diesel,2015-12-31 04:09:30.515811+00,2016-02-29 04:15:03.352812+00,74,9,24759.44
audi,q5,11000,2015,2967,190,auto,4,5,diesel,2015-12-31 07:33:59.028411+00,2016-01-22 04:48:50.037124+00,264,6,52530.5
opel,corsa,9929,2014,1398,66,man,4,5,gasoline,2015-12-31 08:06:34.662754+00,2016-02-11 03:09:03.304077+00,160,8,10499.48
skoda,octavia,98550,2012,1598,77,auto,4,5,diesel,2015-12-31 09:20:18.732121+00,2016-01-20 14:49:14.595464+00,196,2,12416.14
seat,leon,98000,2011,1390,63,man,4,5,gasoline,2015-12-31 09:22:37.828472+00,2016-01-26 15:20:45.270317+00,207,5,6982.31
mini,cooper,180000,2003,1598,96,man,2,5,gasoline,2015-12-31 09:23:27.662826+00,2016-01-02 12:46:40.015336+00,209,4,4000.33
hyundai,ix35,7500,2015,1995,100,man,4,5,diesel,2015-12-31 10:29:56.373861+00,2016-02-29 10:30:06.701304+00,114,5,20914.95
bmw,x3,69111,2013,2993,190,auto,4,5,diesel,2015-12-31 10:44:43.209499+00,2016-02-29 10:45:10.193904+00,89,4,42455.14
jeep,grand-cherokee,137000,2007,2987,160,auto,4,5,diesel,2015-12-31 12:12:38.575802+00,2016-01-04 19:11:46.565024+00,164,8,10993.67
seat,leon,92400,2008,1968,125,man,4,5,diesel,2015-12-31 13:33:43.233902+00,2016-01-17 19:32:17.921087+00,282,2,9453.15
audi,a5,17030,2014,1968,130,man,4,4,diesel,2015-12-31 16:07:56.338363+00,2016-01-23 14:03:15.242613+00,134,8,27639.19
subaru,impreza,74991,2006,2457,169,man,4,5,gasoline,2015-12-31 17:20:58.974165+00,2016-01-03 23:22:56.67452+00,149,9,11503.85
audi,a2,215000,2003,1422,55,man,4,4,diesel,2015-12-31 18:52:56.491782+00,2016-01-18 04:47:06.001639+00,94,4,4201.41
suzuki,jimny,118000,2000,1298,59,man,2,4,gasoline,2015-12-31 18:55:26.699089+00,2016-01-18 04:49:52.700566+00,108,7,4000.33
audi,a3,50070,2011,1390,92,man,4,5,gasoline,2015-12-31 19:20:48.127704+00,2016-01-23 21:00:51.340732+00,129,6,14481.61
opel,zafira,54000,2013,1686,92,man,4,7,diesel,2015-12-31 20:22:41.019693+00,2016-01-03 00:41:01.431416+00,289,6,13801.52
skoda,octavia,210000,2006,1968,103,auto,4,5,diesel,2015-12-31 20:47:42.027649+00,2016-02-10 21:39:52.805288+00,96,0,6500.74
toyota,yaris,47254,2009,998,51,man,4,5,gasoline,2015-12-31 21:52:47.517942+00,2016-02-29 22:00:04.715412+00,267,5,6900.78
audi,a1,13780,2013,1968,105,man,4,4,diesel,2015-12-31 23:00:37.94123+00,2016-01-18 12:02:50.235381+00,207,8,21834.42
opel,cascada,19500,2014,1598,147,man,2,4,gasoline,2016-01-01 00:52:25.693283+00,2016-02-10 22:49:28.371073+00,159,10,24279.68
opel,corsa,56774,2014,1248,55,man,4,5,diesel,2016-01-01 00:53:41.925214+00,2016-01-18 14:24:39.371922+00,172,2,9901.11
subaru,forester,92200,2006,2457,169,man,4,5,gasoline,2016-01-01 03:40:50.476925+00,2016-01-02 05:20:52.202557+00,121,3,6800.74
audi,rs3,87000,2012,2480,250,auto,4,5,gasoline,2016-01-01 03:47:43.903757+00,2016-02-11 00:30:59.24601+00,148,4,33903.77
volvo,v50,230000,2005,1997,100,man,4,5,diesel,2016-01-01 04:21:33.254273+00,2016-01-02 06:03:49.467125+00,199,2,2990.34
audi,rs6,25900,2015,3993,412,auto,4,5,gasoline,2016-01-01 04:32:08.197752+00,2016-01-02 06:08:18.840668+00,174,6,95010.55
audi,a3,165000,2004,1968,103,man,4,5,diesel,2016-01-01 04:46:23.065111+00,2016-01-02 06:34:11.085386+00,208,0,4700.52
hyundai,terracan,189500,2002,2902,110,man,4,5,diesel,2016-01-01 05:41:29.692689+00,2016-01-03 09:03:07.842612+00,118,6,2300.26
citroen,berlingo,207505,2005,1998,65,man,2,4,diesel,2016-01-01 06:16:59.113935+00,2016-01-02 08:20:44.860688+00,107,10,2500.3
citroen,ds3,5650,2015,1598,88,man,2,4,gasoline,2016-01-01 07:35:43.787095+00,2016-01-02 09:21:24.416338+00,243,2,16401.81
suzuki,sx4,112420,2008,1910,88,man,4,5,diesel,2016-01-01 09:41:16.468708+00,2016-02-11 03:01:27.085305+00,174,6,6980.79
bmw,x6,56775,2012,2993,180,auto,4,5,diesel,2016-01-01 09:41:33.882767+00,2016-01-06 18:23:20.599194+00,187,3,34356.81
fiat,palio,175000,1999,1242,54,man,4,5,gasoline,2016-01-01 10:31:51.171661+00,2016-01-03 13:52:18.425184+00,232,3,999.11
audi,a3,71543,2010,1390,92,man,2,5,gasoline,2016-01-01 13:10:17.6042+00,2016-01-17 16:40:27.712495+00,284,3,10751.18
mercedes-benz,viano,25500,2014,2143,120,auto,4,8,diesel,2016-01-01 13:10:51.774319+00,2016-03-01 13:15:01.552118+00,297,3,39604.4
ford,galaxy,199850,2006,1753,92,man,4,7,diesel,2016-01-01 13:19:50.429223+00,2016-03-01 13:30:06.904256+00,152,6,6999.78
ford,fusion,33757,2010,1388,59,man,4,5,gasoline,2016-01-01 13:49:58.945786+00,2016-01-05 20:37:44.119212+00,103,7,5990.67
opel,mokka,25240,2015,1364,103,man,4,5,gasoline,2016-01-01 13:51:40.516037+00,2016-01-17 17:43:01.791319+00,74,3,15959.77
opel,astra,15911,2015,1956,121,man,4,5,diesel,2016-01-01 13:52:49.08722+00,2016-01-17 17:41:48.222406+00,151,9,15623.72
audi,q5,174000,2009,2967,176,auto,4,5,diesel,2016-01-01 16:33:58.739921+00,2016-01-04 21:45:27.70178+00,75,10,17992.01
nissan,almera,363926,2000,2184,81,man,4,5,diesel,2016-01-01 16:35:10.78225+00,2016-01-23 10:15:11.608533+00,192,6,999.11
mitsubishi,colt,123000,2006,1499,80,man,2,4,gasoline,2016-01-01 16:42:25.36939+00,2016-01-02 18:16:47.404321+00,107,7,2600.3
citroen,ds3,40000,2010,1598,115,man,2,5,gasoline,2016-01-01 17:16:20.45982+00,2016-01-17 22:27:31.59611+00,223,10,8500.96
audi,q5,93000,2010,1968,125,auto,4,5,diesel,2016-01-01 17:28:51.986433+00,2016-01-20 23:20:58.116617+00,124,10,28753.18
skoda,fabia,174500,2000,1390,74,man,4,5,gasoline,2016-01-01 20:44:58.261183+00,2016-02-11 16:16:40.11258+00,277,8,1800.19
seat,ibiza,35200,2014,1390,63,man,4,5,gasoline,2016-01-01 20:57:58.605031+00,2016-03-01 21:00:12.888168+00,248,6,8901
audi,a4,198000,1997,1595,74,man,4,5,gasoline,2016-01-01 21:28:55.910006+00,2016-01-27 20:28:29.286693+00,182,2,1090.12
bmw,x5,178000,2006,2993,160,auto,4,5,diesel,2016-01-01 22:22:22.103708+00,2016-01-18 08:46:15.174648+00,143,9,12901.44
mercedes-benz,vito,239000,2005,2200,110,auto,4,3,diesel,2016-01-01 22:39:33.208421+00,2016-01-18 08:52:44.157879+00,140,8,6999.78
bmw,x5,209000,2007,2993,173,auto,4,5,diesel,2016-01-01 22:41:13.591688+00,2016-03-01 22:45:07.043934+00,101,1,19162.14
chrysler,pt-cruiser,132000,2007,2429,105,auto,2,4,gasoline,2016-01-01 23:34:04.516442+00,2016-01-21 08:56:38.520682+00,77,10,4690.53
audi,a6-allroad,127000,2007,2967,171,auto,4,5,diesel,2016-01-01 23:53:06.262048+00,2016-03-02 00:00:05.428437+00,147,9,18002
audi,s5,50401,2010,2995,245,auto,4,4,gasoline,2016-01-02 02:41:15.834041+00,2016-01-07 11:55:50.221042+00,197,4,29988.34
mini,cooper-s,143445,2007,1598,128,man,2,4,gasoline,2016-01-02 03:25:49.452841+00,2016-01-03 05:21:55.054422+00,223,9,6990.78
toyota,land-cruiser,143620,2005,2982,122,man,2,5,diesel,2016-01-02 03:52:19.717492+00,2016-01-03 05:34:58.128759+00,210,7,14891.64
audi,a6-allroad,422000,2002,2496,132,man,4,5,diesel,2016-01-02 04:03:40.666099+00,2016-01-03 06:02:58.45958+00,238,1,2500.3
audi,a1,24400,2014,1197,63,man,4,5,gasoline,2016-01-02 04:04:54.171327+00,2016-01-03 05:47:22.274511+00,141,1,14673.61
smart,forfour,17585,2015,999,52,man,4,4,gasoline,2016-01-02 04:06:10.193221+00,2016-01-03 05:48:22.839378+00,274,7,9755.07
fiat,grande-punto,105000,2007,1242,48,man,4,5,gasoline,2016-01-02 04:08:25.619424+00,2016-01-03 05:52:04.444204+00,173,10,2999.33
audi,a1,40968,2014,1598,66,auto,4,5,diesel,2016-01-02 04:17:00.485294+00,2016-01-03 05:55:29.555837+00,294,1,15821.76
seat,leon,23200,2014,1598,77,man,4,5,diesel,2016-01-02 08:45:57.566898+00,2016-01-19 04:38:00.813254+00,165,8,13412.47
bmw,x6,22100,2013,4395,408,auto,4,5,gasoline,2016-01-02 09:04:51.527225+00,2016-01-19 04:43:16.708622+00,296,9,63032.01
lancia,y,85477,2007,1386,57,man,2,4,gasoline,2016-01-02 09:19:35.121222+00,2016-01-19 05:12:56.131817+00,206,9,3650.41
nissan,navara,159900,2011,2488,140,man,4,5,diesel,2016-01-02 10:22:53.225872+00,2016-02-11 02:34:04.865125+00,291,0,10707.18
opel,astra,114295,1999,1598,74,man,4,5,gasoline,2016-01-02 10:55:44.832122+00,2016-02-11 02:53:29.686687+00,176,8,1990.23
suzuki,jimny,98600,2003,1328,60,man,2,4,gasoline,2016-01-02 10:56:45.203683+00,2016-01-19 09:30:54.099655+00,127,5,4990.56
opel,zafira,12000,2015,1364,103,man,4,7,gasoline,2016-01-02 11:24:57.451856+00,2016-01-25 06:12:06.75979+00,242,4,14286.6
skoda,yeti,2600,2014,1197,77,man,4,5,gasoline,2016-01-02 11:56:50.214114+00,2016-01-19 10:29:47.189203+00,188,9,15891.75
volvo,v40,184000,2012,1560,84,man,4,5,diesel,2016-01-02 12:41:46.269559+00,2016-01-17 13:43:57.824974+00,250,4,11301.26
nissan,qashqai,13744,2014,1461,81,man,4,5,diesel,2016-01-02 13:12:33.671479+00,2016-03-02 13:15:09.1485+00,187,5,17127.91
ford,focus,169800,1999,1796,85,man,4,5,gasoline,2016-01-02 13:27:23.152543+00,2016-01-17 15:16:00.845281+00,97,3,1690.19
hyundai,ix35,56586,2013,1995,135,auto,4,5,diesel,2016-01-02 13:29:53.179595+00,2016-03-02 13:30:13.669412+00,258,3,15043.67
hyundai,ix35,61890,2013,1995,135,auto,4,5,diesel,2016-01-02 13:29:53.233217+00,2016-03-02 13:30:13.723448+00,214,5,15043.67
hyundai,ix35,60958,2013,1995,135,auto,4,5,diesel,2016-01-02 13:30:16.857558+00,2016-03-02 13:45:03.075988+00,188,0,14959.66
hyundai,ix35,57804,2013,1995,135,auto,4,5,diesel,2016-01-02 13:30:17.006429+00,2016-03-02 13:45:03.090102+00,87,0,15043.67
ford,kuga,152000,2009,1997,100,man,4,5,diesel,2016-01-02 13:48:23.763861+00,2016-03-02 14:00:04.954053+00,171,2,11500.26
audi,a3,71000,2012,1598,66,man,2,5,diesel,2016-01-02 13:49:38.718981+00,2016-01-17 15:37:47.721916+00,220,1,11600.3
seat,toledo,140000,1998,1595,74,man,4,5,gasoline,2016-01-02 13:54:58.551723+00,2016-01-17 15:51:25.580086+00,277,9,799.07
audi,a3,157780,1998,1595,74,man,2,5,gasoline,2016-01-02 14:52:55.718235+00,2016-01-17 16:58:58.832727+00,276,0,2200.26
hyundai,i20,80000,2009,1248,57,man,4,5,gasoline,2016-01-02 14:54:30.443433+00,2016-01-17 17:12:31.728941+00,121,9,5500.63
hyundai,getz,180000,2006,1493,65,man,2,5,diesel,2016-01-02 16:23:53.855255+00,2016-03-02 16:30:05.103864+00,299,0,1990.23
skoda,octavia,148368,2012,1598,77,man,4,5,diesel,2016-01-02 16:25:21.790184+00,2016-01-23 08:25:31.136517+00,275,2,9301.04
opel,astra,147500,2003,2198,108,man,2,5,gasoline,2016-01-02 16:39:37.349914+00,2016-01-04 20:20:15.441875+00,284,0,1490.16
skoda,superb,205000,2011,1598,77,man,4,5,diesel,2016-01-02 17:07:02.986636+00,2016-03-02 17:15:05.469016+00,226,10,10001.11
opel,corsa,7400,2015,1229,51,man,2,5,gasoline,2016-01-02 17:39:48.422285+00,2016-02-11 13:38:16.933106+00,262,4,10077.13
porsche,cayenne,150000,2003,4511,250,auto,4,5,gasoline,2016-01-02 18:23:34.195814+00,2016-03-02 18:30:13.818689+00,107,4,9501.07
audi,q3,14500,2014,1968,103,man,4,5,diesel,2016-01-02 20:33:15.048842+00,2016-03-02 20:45:05.008204+00,294,0,28503.18
ford,mondeo,124000,2009,2179,129,man,4,5,diesel,2016-01-02 21:26:20.602134+00,2016-01-07 04:48:32.784042+00,241,4,9901.11
opel,astra,104000,2007,1598,85,man,4,5,gasoline,2016-01-02 22:37:36.263679+00,2016-01-27 19:03:58.439028+00,254,3,4890.53
opel,astra,178000,1997,1598,55,man,4,5,gasoline,2016-01-02 23:38:59.565648+00,2016-03-02 23:45:06.361286+00,250,5,950.11
opel,corsa,187776,2002,1199,55,man,4,5,gasoline,2016-01-03 01:20:30.472984+00,2016-03-03 01:30:09.382173+00,289,4,1555.18
volvo,xc60,130000,2010,2400,120,man,4,5,diesel,2016-01-03 03:52:13.06959+00,2016-01-04 06:21:29.650741+00,100,9,12534.38
lancia,lybra,184000,2002,1910,85,man,4,5,diesel,2016-01-03 04:11:00.582892+00,2016-01-04 06:12:22.327533+00,86,7,1490.16
audi,a3,17004,2015,1598,81,auto,4,4,diesel,2016-01-03 04:29:54.412551+00,2016-01-04 06:25:29.601908+00,283,10,21723.43
volvo,v70,264000,2003,2401,120,man,5,5,diesel,2016-01-03 07:50:43.818747+00,2016-01-20 03:04:31.956803+00,230,3,3886.01
seat,ibiza,30000,2010,1198,51,man,2,5,gasoline,2016-01-03 08:31:26.212451+00,2016-01-18 22:33:47.633261+00,299,1,4950.56
skoda,octavia,30272,2014,1200,63,man,5,5,gasoline,2016-01-03 09:07:14.360211+00,2016-03-03 09:15:07.212636+00,263,6,11102.89
audi,a4,87000,2008,1968,105,man,4,5,diesel,2016-01-03 12:05:53.044648+00,2016-01-04 14:22:57.589925+00,232,0,12501.41
audi,q7,178500,2006,4163,257,auto,4,7,gasoline,2016-01-03 12:50:34.68245+00,2016-02-11 02:58:33.002855+00,278,10,15551.74
audi,q5,73000,2011,1968,105,man,4,5,diesel,2016-01-03 13:47:36.53882+00,2016-01-19 10:59:10.655794+00,180,6,21347.37
porsche,cayenne,58000,2012,4806,294,auto,4,5,gasoline,2016-01-03 13:47:36.793325+00,2016-01-19 10:55:47.62322+00,192,2,52775.87
hyundai,accent,96000,2006,1399,71,man,2,5,gasoline,2016-01-03 14:37:03.71987+00,2016-01-17 14:00:47.681157+00,248,5,1799.19
audi,a3,195000,1998,1781,92,man,2,5,gasoline,2016-01-03 14:53:25.572764+00,2016-03-03 15:00:04.164952+00,192,9,1950.22
mitsubishi,colt,61300,2002,1299,60,man,2,5,gasoline,2016-01-03 16:41:12.028724+00,2016-01-26 19:25:47.734285+00,293,4,2400.26
audi,tt,175000,2008,1984,147,man,2,2,gasoline,2016-01-03 17:14:01.683448+00,2016-02-11 11:59:33.32124+00,179,6,9999.11
mini,one,44000,2011,1598,72,man,2,4,gasoline,2016-01-03 17:24:06.299495+00,2016-01-17 18:18:43.502957+00,78,3,13191.45
toyota,avensis-verso,135464,2004,1998,110,auto,4,7,gasoline,2016-01-03 17:24:23.286487+00,2016-03-03 17:30:05.592538+00,287,2,5600.63
